Freq,Vmod,IHr1,IHi1,VHr1,VHi1,IHr2,IHi2,VHr2,VHi2,IHr3,IHi3,VHr3,VHi3,IHr4,IHi4,VHr4,VHi4,IHr5,IHi5,VHr5,VHi5,IHr6,IHi6,VHr6,VHi6,IHr7,IHi7,VHr7,VHi7,IHr8,IHi8,VHr8,VHi8,IHr9,IHi9,VHr9,VHi9,IHr10,IHi10,VHr10,VHi10,Modulation,File Number,Rank,theta,Re{I1} Rot,Im{I1} Rot,Re{I2} Rot,Im{I2} Rot,Re{A1} Rot,Im{A1} Rot,Re{A2} Rot,Im{A2} Rot
2993.223,0.0049115,0.00017247577888062387,0.00017151062900198043,0.004911471579308659,0.0,4.109090670799183e-07,5.391862141495059e-07,-4.2943619666175024e-07,-2.510914975521709e-07,2.775726389162806e-07,2.73836450358936e-07,4.246829709227442e-06,-5.369264008089594e-07,4.586121563767912e-09,3.3608854795136154e-09,-7.833450447630201e-07,-1.6442048657905126e-07,-6.403281586162018e-07,8.407525272048303e-08,-3.7681990943304344e-06,4.2495535495677136e-06,-2.625473599119976e-08,-1.1655235725451788e-07,-1.2219151252375532e-07,-6.111743053990199e-07,6.899260136591394e-08,5.214688218612484e-09,1.0193245423521887e-06,2.4162778282833885e-07,-3.963308080300572e-09,4.692292680329982e-08,2.062099078138923e-07,6.091858360008035e-07,-3.240495616266714e-08,-2.1002169074250504e-08,3.6579136635943226e-07,-5.740881462128398e-07,-2.1382109391786574e-08,-9.616847030428004e-08,3.557233878755148e-07,-1.4209523206584985e-06,5mV,1,46,-0.7493483000482076,0.00017247577888062387,0.00017151062900198043,4.109090670799183e-07,5.391862141495059e-07,0.03511692495732647,0.03492041564986972,0.017034227919959778,0.02235195472417403
2372.685,0.0049145,0.00015713979751594333,0.00014758194975780185,0.00491454408231107,-5.421010862427522e-20,3.3846136593231514e-07,3.8885064923227953e-07,5.813614466586211e-08,-1.451919484397045e-06,1.6766436905682262e-07,2.398124705694306e-07,2.9583645621912464e-06,-1.1578307070232153e-06,4.56686404349569e-08,-2.572845758396084e-09,7.045688496110494e-07,-2.866725460912647e-07,-5.652470927895598e-07,-1.3395088160587028e-07,-4.0851241488128535e-06,3.6376896623284217e-06,1.6865077062335368e-07,7.42311021781012e-08,-8.584604911359707e-07,2.0920025489095871e-07,1.3133619798165754e-07,-3.7588327341982055e-08,5.17030276787455e-07,-1.0799515839052997e-07,4.1397940775857965e-08,8.560252121400737e-08,3.109272653331564e-07,1.3852761664656016e-06,-1.0705881300514088e-07,7.928447918589685e-08,-1.6095743468763293e-07,3.765694011042964e-08,5.4542309970618954e-08,4.484912553559678e-08,-1.3492274559172612e-07,9.561466258784643e-08,5mV,1,45,-0.08181939669590055,0.00015713979751594333,0.00014758194975780185,3.3846136593231514e-07,3.8885064923227953e-07,0.03197444053488847,0.030029631901969077,0.01401337141737617,0.016099647174116456
1886.433,0.00497,0.00014616137117105617,0.00012952892736063843,0.004969965752794008,2.168404344971009e-19,1.7519768412998496e-07,4.371854014666094e-07,5.471976257938887e-07,-3.391821310513977e-07,2.551987492990301e-08,2.3797821097496577e-07,3.547316407586515e-06,-1.8462728771550244e-06,5.677238887575327e-08,5.777955054872412e-09,8.311591139885198e-07,-3.290708892093453e-08,-4.386157602011243e-07,-1.526843116326279e-07,-4.444170968699347e-06,2.142098869107681e-06,-4.839176136318047e-08,7.454309573756525e-08,-4.131022874781207e-07,-4.331172796914049e-07,9.890113438374403e-08,-2.818599056032381e-08,2.7395658992199633e-07,-1.0428873109519891e-06,-9.882777503818927e-08,-2.4083639635646568e-08,-1.2543551506590787e-07,3.1046548608454594e-07,-4.3512561099156254e-08,8.716030716704504e-08,-1.344741357928714e-06,1.7317444230261832e-06,9.41549996488549e-08,6.626008592474187e-09,8.439616064677518e-08,-6.63947281081082e-07,5mV,1,44,1.3534494212386596,0.00014616137117105617,0.00012952892736063843,1.7519768412998496e-07,4.371854014666094e-07,0.029408929244409254,0.026062338012655326,0.00709286295861324,0.017699412840459207
1506.696,0.0049746,0.00013555694103270976,0.0001135237236736507,0.004974624906046746,4.336808689942018e-19,1.434581481418599e-08,3.9563371932057915e-07,-6.81387027075448e-07,-1.487996550166155e-06,8.579946971793918e-08,2.7621350517752484e-07,3.153187857478289e-06,2.8709905381501534e-07,3.2338389762282295e-08,-1.5049965583191714e-08,-8.802945456684525e-07,-1.857047476198526e-07,-3.611910812472542e-07,-1.8366843844206496e-07,-4.852055616424977e-06,1.261458766249203e-06,3.7058246813098735e-08,2.70654027616206e-08,-3.934339259077444e-07,2.101780756045669e-07,1.3831673642420112e-07,8.237253989419279e-09,2.8926921733471774e-07,5.616384320144572e-07,-4.574736406074279e-08,-1.769409592140266e-08,-8.188154630552246e-07,-1.8669681710712843e-07,-1.3075136832403514e-07,-6.8673007675475815e-09,-3.138642306565613e-09,-2.403426720533109e-07,5.773538792409767e-08,-9.287293767536222e-08,-4.6350087751888e-07,7.780536599008022e-08,5mV,1,43,1.4467218797502863,0.00013555694103270976,0.0001135237236736507,1.434581481418599e-08,3.9563371932057915e-07,0.027249680848889304,0.022820559503021136,0.000579701655467365,0.015987207768920528
1185.994,0.0049838,0.00012564273169656665,9.992589242387269e-05,0.004983753354851483,0.0,-2.280533460609222e-08,3.0780845199153094e-07,-1.1981245279345718e-06,-6.260262013713593e-07,8.500549094887417e-08,4.022493811371317e-08,3.860992768925524e-06,-7.292454613643819e-07,-1.0000586559818718e-07,3.076633967330986e-08,7.30884171564374e-07,7.30237342010683e-07,-3.393930446122056e-07,-1.0965461807131184e-07,-4.8721435846981525e-06,1.3724016982409497e-06,1.1219060338428915e-07,2.7948865188139068e-08,2.838425974538356e-07,2.9206362899663454e-07,1.384873004565256e-07,-1.8175970605251277e-08,1.5842344168329666e-06,-2.057044527633014e-06,-2.8619563522554607e-08,-4.338935860738775e-08,-3.9743791351048044e-07,7.003795822919262e-07,-1.0734385268806152e-07,-1.1680441558688612e-07,-8.126928289325043e-07,4.253215774826683e-08,9.908889334275521e-08,-4.872107146607487e-09,4.1358786720996663e-07,-1.38585286382619e-07,5mV,1,42,-0.1462376409329671,0.00012564273169656665,9.992589242387269e-05,-2.280533460609222e-08,3.0780845199153094e-07,0.02521046342998867,0.020050328599548143,-0.000918170566623789,0.012392743437369078
948.6607,0.0049714,0.0001167201980565901,8.89484616230266e-05,0.004971393868015528,-5.421010862427522e-20,-7.950857495489634e-08,2.8982389110724127e-07,-1.8114038802814238e-06,-1.1290595445580589e-06,1.3276337380432723e-07,1.571774276177593e-07,4.309598754771867e-06,-1.8683327858552396e-06,-4.448428128905925e-08,7.287448568687563e-08,-1.6270282576044058e-06,5.299281674343847e-07,-3.403366914804638e-07,-1.518623101831567e-07,-5.3329488871420705e-06,1.054055558429042e-06,-7.884028888316556e-08,6.854825102047978e-08,-5.554551098656223e-07,-7.706698463192633e-07,1.054363927625955e-07,2.3230153503365948e-08,5.984198479063336e-07,-9.247280449373614e-07,-1.0211164283462679e-07,-7.529893306108356e-08,-2.9350206058731876e-07,-1.458809941612929e-07,-5.1500685258568396e-08,-4.4459062439215635e-08,-4.4370845824874474e-07,1.0434036790588139e-06,-2.6238166612737996e-08,-1.0090150789576798e-07,1.6343736252062001e-06,-1.7761471975735885e-06,5mV,1,41,-0.08654382792851847,0.0001167201980565901,8.89484616230266e-05,-7.950857495489634e-08,2.8982389110724127e-07,0.023478364650914747,0.01789205683244987,-0.0032170486233805617,0.011726754635437348
752.3148,0.0049938,0.00010877186587844027,8.004765685289616e-05,0.004993834144845092,-4.336808689942018e-19,-4.39152552374914e-08,1.795501835065851e-07,-1.5795812223543805e-06,-8.981566822759193e-07,1.85013870438597e-08,1.3468268907902042e-07,2.270352053930727e-06,-2.043263269574402e-06,2.118366077392776e-08,-4.6312012322919845e-09,-2.1925557162257367e-06,-3.3352848670122703e-07,-3.4045671341417593e-07,-1.0536712052976633e-07,-5.7829776549758285e-06,1.3357310727429028e-06,4.047104808681105e-08,-3.276079073584706e-08,1.6165863475118443e-06,-6.273123647694678e-07,6.368641115941466e-08,-2.5282563135789098e-08,1.351474355481239e-06,1.4280287727584214e-07,-7.108248583361477e-10,-1.4491000699700605e-07,-4.5651405782679754e-07,-1.5144693769703691e-07,-1.9867918822560047e-07,1.344151985364806e-08,-1.0793514260490123e-06,9.006260364129333e-07,9.947241958276349e-08,-1.043565916298361e-07,1.8533143880508222e-07,-1.4337489264543855e-06,5mV,1,40,0.7410257781834917,0.00010877186587844027,8.004765685289616e-05,-4.39152552374914e-08,1.795501835065851e-07,0.021781233161441798,0.016029298236811835,-0.001760950638231129,0.007199753446280969
599.564,0.0049865,0.00010100701766559898,7.243476176963408e-05,0.004986538786179915,0.0,-1.0275860082341407e-07,1.336791313593182e-07,-2.031191762336604e-06,1.7364425365935267e-06,1.5552287086929735e-07,-3.1106017402956346e-09,5.05294262140479e-06,-1.3403185166664726e-06,8.437128015974302e-08,5.212637998239189e-08,-2.037330793258574e-06,-3.1390745279708585e-07,-1.639730254161806e-07,-4.900660119077656e-08,-2.745141895534361e-06,2.747071936687342e-06,7.049663026060616e-08,2.5936914809290908e-08,2.427869302823129e-07,-9.276997318274719e-07,5.378201748658257e-08,-6.260872341959969e-08,1.0552393514110678e-06,-2.3741763228855924e-06,-1.4421313689974443e-07,2.7550548697520678e-08,-1.2767196692436176e-06,1.1234790115368183e-06,-3.035886776865388e-09,-5.2374787000407356e-08,-4.069071653346092e-07,8.614159696547146e-07,1.4364028394854397e-07,3.757422145588834e-08,1.4238065088169621e-06,-1.105622534649686e-06,5mV,1,39,2.1303937778790565,0.00010100701766559898,7.243476176963408e-05,-1.0275860082341407e-07,1.336791313593182e-07,0.02025593743410515,0.014526060033942877,-0.0041325658202451725,0.005376073678590874
474.0168,0.0050118,9.383261467404473e-05,6.60146151261117e-05,0.005011802238670582,0.0,-1.3123525560019243e-07,1.8154693407639115e-07,-1.1120379910972753e-06,9.00190880794683e-07,4.676868873575882e-08,5.988724123524065e-08,3.828851341739556e-06,-2.824678483592727e-06,3.187526364278751e-08,1.302556642018143e-08,1.0647102434637168e-06,-2.1984116046508783e-07,-1.827587005036994e-07,-2.4495766286561352e-08,-3.697742625489092e-06,3.6200350243061927e-06,4.354610544645465e-08,-3.524866379786516e-08,1.3366826035617319e-06,-9.051689590786272e-07,4.288613255752395e-08,1.8295296694344533e-09,1.4955332467240948e-07,-8.732024923014619e-07,-3.6733658564148805e-08,2.982839288819864e-08,1.8664293174034118e-07,-6.430020708093297e-07,-8.461450968415723e-09,3.601769195934977e-09,4.553571741296986e-07,1.0865774496348581e-06,4.438365790908565e-08,-3.4605161003019884e-08,-1.3117304362445302e-07,9.803880315970852e-07,5mV,1,38,-0.08831015304018112,9.383261467404473e-05,6.60146151261117e-05,-1.3123525560019243e-07,1.8154693407639115e-07,0.018722329853728334,0.013171831605155788,-0.005224715776356838,0.007227715801520828
377.1552,0.0049763,8.610864598954979e-05,6.0078980107346766e-05,0.0049762881707887145,0.0,-1.1111525217631152e-07,1.421733705415141e-07,-1.6413643950936526e-08,3.043715968426086e-07,5.286319276967655e-08,5.4939638988514725e-08,3.7130615627231097e-06,-1.9725388277880224e-06,-1.4577659066249918e-08,-5.7311707269466155e-08,4.907261524966503e-07,2.2815596563237865e-07,-1.798319602700007e-07,1.541126194606334e-08,-2.091088624698729e-06,3.393121778323369e-06,-1.7454452453471573e-08,3.1776760367823442e-09,-8.306736835427507e-08,-8.351294398501742e-07,5.3630951744500793e-08,-4.627120865907763e-08,-1.1816850771840749e-07,-1.6510636840972361e-06,4.844750544553628e-09,4.195031350167227e-08,-4.481239214009641e-07,7.496256701501549e-07,-1.6976807648368508e-08,5.072012487357484e-08,1.8968138927391425e-06,1.7333393263796564e-06,1.4393568372121306e-08,-4.962252937895806e-08,-8.616476547006653e-08,-6.938404466867524e-07,5mV,1,37,0.1400676591762112,8.610864598954979e-05,6.0078980107346766e-05,-1.1111525217631152e-07,1.421733705415141e-07,0.017303790101026652,0.01207305084541046,-0.004487067806944997,0.005741260011266858
298.2954,0.0050016,7.951423458777635e-05,5.5393521478572045e-05,0.005001570216413233,0.0,-1.9741368595734686e-07,1.216656298157878e-07,-5.421736477630045e-07,1.0595235391837133e-06,-2.7711737407628017e-08,3.0935558202148646e-08,1.351467269567248e-06,-2.076126232988754e-06,2.337261698907391e-08,-1.0429179119433493e-08,4.104130879375198e-07,1.6158438768250713e-06,-1.6296626052603988e-07,3.133497337117467e-09,-1.174140874087763e-06,3.7003970993625393e-06,-3.4925331863967682e-09,-2.0693199718811147e-08,1.254047060472625e-06,-1.198173252892959e-06,-3.250682016053741e-08,-5.043821331152524e-08,-9.057485041865807e-08,-1.6619175447424754e-06,-4.248818421076113e-08,5.8837172418659906e-08,1.1085191982795466e-07,4.658818736377824e-07,1.0613080189935715e-08,1.180262949979932e-08,6.119933747846636e-07,-3.0381507756871053e-07,2.098326958175056e-09,6.995720921583844e-09,-7.413375303895197e-07,-3.885013512799775e-07,5mV,1,36,-2.0957791068276537,7.951423458777635e-05,5.5393521478572045e-05,-1.9741368595734686e-07,1.216656298157878e-07,0.015897854303202855,0.011075226195323975,-0.007891590058305717,0.00486356997001323
236.7424,0.0049956,7.293659066175431e-05,5.0994230762007146e-05,0.004995556599494438,-2.168404344971009e-19,-1.644867332709152e-07,6.951850308048156e-08,-9.692402238623571e-07,6.902898610551098e-07,3.324912402838742e-08,-2.347176293628314e-08,2.573956162165714e-06,-3.112234348373612e-06,-6.123542859146225e-08,-4.137278448675404e-08,-1.7165171210960482e-06,-5.121194910288078e-07,-1.083406509387441e-07,1.0071441182327375e-07,-1.554630195761129e-06,4.7007248752743144e-06,7.475748195739405e-09,1.7346256952332868e-08,-1.155426260590103e-06,8.05319408809479e-08,-5.826797008428215e-09,-2.0786238762415264e-08,-1.0051490832081954e-06,-2.7221129853729346e-07,1.1177326748754473e-09,6.65935802885908e-08,5.410468483203426e-07,6.608417540750003e-07,4.974720448391664e-09,3.217224712314615e-08,3.373388451074981e-08,4.1311379138338184e-07,-2.6590343975098825e-08,8.710204745149785e-09,-1.2586500859344633e-06,-5.537743081359374e-07,5mV,1,35,-0.25239829757349835,7.293659066175431e-05,5.0994230762007146e-05,-1.644867332709152e-07,6.951850308048156e-08,0.014600293122319074,0.010207917725758102,-0.006591179024721946,0.002785689096150098
189.0121,0.0049847,6.666862286069914e-05,4.709294147995872e-05,0.004984700709495346,-2.168404344971009e-19,-1.1165573062067696e-07,2.8567697190293463e-08,1.4385190476514925e-07,1.295437314699631e-06,-5.4351582490433666e-08,-3.869148610910291e-08,1.8126949998342286e-06,-3.4090666338907984e-06,-2.5537020986723945e-08,-6.216188529902216e-09,1.0777205151192633e-07,-1.6326449903512893e-06,-5.48633637515186e-08,7.83019448354451e-08,1.0369506261690422e-06,3.8025586726083986e-06,2.3087997051814558e-08,-7.60598851795291e-09,2.7222525081823126e-07,-1.2647977571302004e-06,-8.92817961349352e-09,-1.282906657073355e-08,-1.3079805703078218e-06,-4.864952792139108e-07,-1.7857274965984736e-08,7.772625105367867e-09,9.191207307693926e-07,6.751922382815348e-08,3.8296397315710956e-08,2.4117565516656013e-08,3.071469211711213e-07,5.952123058572132e-07,1.0951937490434562e-08,1.843424473517158e-08,-2.590987629598376e-07,5.333405560910519e-07,5mV,1,34,-0.33729181827483246,6.666862286069914e-05,4.709294147995872e-05,-1.1165573062067696e-07,2.8567697190293463e-08,0.013374649100537215,0.00944749629406064,-0.0044936872422621146,0.0011497331636380512
149.6011,0.0049918,6.089006199394677e-05,4.356132962282126e-05,0.004991779402692273,2.168404344971009e-19,-1.1699123256639828e-07,5.7740342315539105e-08,-1.7461111198439036e-07,-1.0347492995956647e-08,7.557680822480262e-09,-9.60554830300307e-08,1.3901005854691198e-06,-4.9109939817005904e-06,-2.8707991017817456e-09,8.475279202914263e-09,6.647508321634466e-07,3.461185550885732e-07,-1.1836076517712922e-08,1.1037016281591937e-07,2.4091811455984727e-06,3.426092972088755e-06,5.644353682714852e-09,-1.4195296625220705e-08,7.404103326813662e-07,-9.859733450063836e-07,-5.1010605775049575e-08,8.223384826403807e-09,-1.9406891112732923e-07,1.2797573383226989e-06,4.49963652658636e-08,8.216773129401611e-09,-5.725159564558893e-08,-3.2757291842032815e-07,-1.849803455073955e-08,-1.3631253836368918e-08,2.709292042611354e-07,-9.587265786513242e-07,8.539848477511923e-08,3.1975172460611126e-08,5.30135940290458e-07,5.889944164844555e-07,5mV,1,33,-1.4640326574379359,6.089006199394677e-05,4.356132962282126e-05,-1.1699123256639828e-07,5.7740342315539105e-08,0.012198067478924698,0.008726613519685353,-0.00469507514008555,0.0023172270249555457
119.1737,0.0049399,5.4917312230934795e-05,3.986938157109125e-05,0.004939899310110805,-4.336808689942018e-19,-1.750589567770422e-07,5.778509683824194e-08,-9.193452271331147e-07,1.0048496597064767e-06,-2.495043117688013e-08,-1.0530161574036157e-07,-7.801838367133586e-07,-4.5913456662109805e-06,-6.401879853923889e-09,2.2891973624576078e-08,5.884486109324141e-08,-1.1973604278719383e-06,3.4129730811775745e-08,9.848628613646739e-08,3.410307777705064e-06,6.931179074226661e-07,-5.877906779924399e-08,2.8256222804538326e-08,-7.167315476050676e-07,1.3018949499067293e-06,-6.170216447884216e-08,2.4138398191658226e-08,-1.0462570898899738e-06,1.7060169421588662e-06,-5.204472069864543e-08,-1.8506328758997087e-08,-1.1123554564439036e-06,-1.0548832700200615e-06,-2.8848605671769197e-08,-6.190225525193353e-08,-7.661666908633045e-07,-1.4095415224081992e-06,-3.6843617308000565e-08,-3.5224466914514455e-08,2.503136509089496e-07,3.8415529948715354e-07,5mV,1,32,2.4041560341905623,5.4917312230934795e-05,3.986938157109125e-05,-1.750589567770422e-07,5.778509683824194e-08,0.011117091418955047,0.008070889519850752,-0.007173781462474615,0.002367988842944162
94.69697,0.0050325,2.4894811706827742e-05,1.4841473278805544e-05,0.002516256063898249,-3.017554874593445e-20,-5.9097212587161536e-08,-3.620546231894094e-08,-1.5114348956817132e-07,4.933447323684397e-07,-2.1947676258531292e-08,2.4021715309067476e-08,6.602846482936848e-07,4.399401191716878e-07,-2.6918801321645952e-08,3.992342628987872e-08,-8.290507919032082e-07,1.933690368662706e-07,-4.197268690466261e-08,9.959314568864365e-09,-6.705576348772497e-07,3.32212663141756e-07,1.5738999820156005e-08,-3.705392271037161e-08,4.3109273272789807e-07,9.974110573348231e-08,1.502091485331047e-08,-2.118325708657408e-08,8.848641103309897e-08,1.5017851187483827e-07,5.735629108366165e-09,7.148411636698385e-09,-1.825562829360001e-07,-5.511079002242176e-07,-5.119693225940065e-09,8.425681380385197e-09,6.201376571487736e-07,-3.101852301803172e-07,1.1890916653419706e-08,-2.4817066241281727e-08,5.2186281960741e-07,-3.779640127353242e-07,5mV,1,31,1.5707061507872726,2.4894811706827742e-05,1.4841473278805544e-05,-5.9097212587161536e-08,-3.620546231894094e-08,0.009893592335058323,0.005898236467958174,-0.009333775013160848,-0.005718266983134858
75,0.0050057,2.2351420908897614e-05,1.2105799127420334e-05,0.0025028320011067787,-4.404571325722362e-20,-5.498280306190233e-08,-2.9466429649721915e-08,-1.9921395266008646e-07,6.937987050421713e-07,-2.5768715533208288e-08,-1.423041794702231e-08,7.688283289839077e-08,-1.9730162821060635e-07,1.082615730941517e-08,-4.311944739651951e-09,2.3104378009936259e-07,-5.290830236127179e-07,1.4937180000325513e-09,-6.593682102710025e-09,-6.605671002324533e-07,1.088710407204317e-06,1.469416635320134e-08,1.9690218206675284e-08,9.110570746574256e-07,-1.4384996777042792e-07,-9.903898406638169e-09,1.2057836305553674e-08,-1.5673623139823534e-07,1.2139893392242366e-06,5.0851509672640335e-09,2.389114357138873e-08,2.0042672315395308e-07,2.941577619796942e-07,-1.9286484042230866e-08,-1.4561475435950232e-08,-4.6740899391131346e-07,-2.1444069972064076e-07,-8.842038990853849e-09,6.810996019889957e-09,3.8854383241200375e-07,-2.1092607391883523e-07,5mV,1,30,1.5641565538051418,2.2351420908897614e-05,1.2105799127420334e-05,-5.498280306190233e-08,-2.9466429649721915e-08,0.008930451943643673,0.00483684047593567,-0.008777351251716307,-0.004703965399479738
54.50581,0.0049983,3.9683618017390565e-05,2.914713547187529e-05,0.004998306268285492,1.7618285302889447e-19,-1.295142934091473e-07,-2.395208989369838e-08,-4.2386365251044995e-07,4.0900594662248355e-07,-5.606418874206352e-08,-2.047113060936605e-08,4.1572008760141284e-07,-3.119415702446612e-07,-9.979822169667635e-09,1.0126794721139397e-08,4.717666828714771e-07,-2.3709382181708663e-07,-2.4888102031372023e-08,-8.282699533555216e-09,-2.352312025637057e-06,-3.478370832669791e-07,1.759873807447479e-08,-2.0296863162110346e-08,6.169613917314476e-07,-1.2165951715626468e-06,5.63177149563119e-08,6.3798051294870315e-09,2.5531385804661776e-06,1.2301731908370625e-07,4.79455123219231e-10,8.513855984106451e-11,2.952293730006777e-07,-3.17054260261032e-07,2.2483149406340084e-09,1.1670779048233427e-08,1.1965082675314109e-07,1.2120531785286029e-07,3.062733795775334e-10,-5.4857914769948336e-08,-9.279189701548349e-07,-3.1254060902884725e-07,5mV,1,29,1.5564367015488547,3.9683618017390565e-05,2.914713547187529e-05,-1.295142934091473e-07,-2.395208989369838e-08,0.007939413050613794,0.0058314024606325844,-0.00518408332002899,-0.0009587330203431187
45.95588,0.0049966,3.6591205496663274e-05,2.8805033750430842e-05,0.004996623276547554,-5.421010862427522e-20,-1.1289230902107447e-07,-5.459336480396891e-08,-3.464410529384282e-08,-4.678720114733543e-07,-5.570523530891972e-08,-2.1092246704265458e-08,-2.3316104940645442e-08,3.1649472074914137e-07,-9.765427444135832e-09,1.1825917992839198e-08,-5.742466105176343e-07,1.4682359684982075e-07,-2.3147564486053796e-08,-1.3982881559473573e-08,-6.395370042036307e-07,-6.833068360246228e-07,9.985949678422428e-09,-4.3394713049918056e-09,2.0840139766584204e-07,-1.6761614185268186e-07,4.502619601310369e-08,2.6425447382004044e-08,2.775213546680645e-06,-1.0091778449056325e-07,-4.376950404914104e-09,8.305357976583778e-09,-3.2681351652491367e-07,-1.5451454920478227e-07,-8.522190071250199e-09,-4.68359652918375e-09,-1.7853223514643787e-07,1.9925207345908258e-07,4.161155807472315e-09,-2.8818548319639792e-09,-4.156521000823341e-07,6.075616616241559e-07,5mV,1,28,1.6227588529212473,3.6591205496663274e-05,2.8805033750430842e-05,-1.1289230902107447e-07,-5.459336480396891e-08,0.007323186774638367,0.005764900044722573,-0.004521797842823394,-0.0021866871299175386
37.5,0.0049991,3.335747721865928e-05,2.672432734155492e-05,0.0049991290109879126,-4.0657581468206416e-19,-1.0939914669168542e-07,-5.52643420117844e-08,-5.477926456629306e-07,-8.523296528056325e-08,-5.359786719519331e-08,-1.6080349058915044e-08,4.6840021407426893e-07,-3.320746914260354e-07,-6.698023844763442e-09,1.529797320803446e-08,-2.9602089476156376e-07,1.748816736335634e-07,3.153270802276674e-10,3.592928554642221e-09,1.1704805620776717e-06,-1.093950119638434e-06,1.1566580401303986e-08,-7.247130431173859e-09,4.6731556660360996e-07,-8.137308580654406e-07,1.954654941969166e-08,1.6618035745142624e-08,1.3343887758526036e-06,7.526062760372074e-07,-3.710064918848613e-09,5.765004607910041e-09,3.87087410192476e-07,5.109369330969699e-07,-2.9097679823808012e-08,-2.2453959024460095e-08,-9.566858600877772e-07,-1.3052053924951277e-07,8.680019340218547e-09,-5.59333803946882e-09,6.392974348572035e-07,-3.3023880461262386e-07,5mV,1,27,1.6082374306351888,3.335747721865928e-05,2.672432734155492e-05,-1.0939914669168542e-07,-5.52643420117844e-08,0.006672657806057955,0.00534579669434731,-0.0043774908333995685,-0.002211344035911309
30.04808,0.0050011,3.010451059087781e-05,2.4450148924204062e-05,0.005001119781923421,1.3552527156068805e-19,-1.0434409458488445e-07,-6.663088854684851e-08,-1.2611607386792253e-06,-3.3420590054413574e-07,-4.159898748382332e-08,-1.990537795614996e-08,1.2499324482936422e-06,1.014169466236525e-07,-8.438036381211048e-09,1.6620581592517304e-08,-7.594483644892015e-07,4.1743462972398993e-07,-1.5836691519176344e-08,-3.7896974992347445e-09,-2.992076943885188e-08,5.660825742716791e-07,1.2043653183888688e-08,-4.640582031493324e-09,8.992761967716543e-07,6.419320838982319e-07,-4.009440037690231e-09,-5.388868842319168e-09,-1.5390866099733605e-06,5.550433095462112e-07,-8.159940645971971e-09,4.314346109214969e-09,2.305143286368235e-07,2.783957202117186e-07,-2.4450635624475733e-08,-1.4401620301306424e-08,-6.584101833216583e-07,3.7182959554250356e-07,7.976748690903952e-09,-3.3196811052215857e-09,1.6390874338924002e-07,7.690267061630808e-07,5mV,1,26,1.5954622712039832,3.010451059087781e-05,2.4450148924204062e-05,-1.0434409458488445e-07,-6.663088854684851e-08,0.006019554000624172,0.0048889348766608795,-0.004171894929136664,-0.0026640421497579987
23.91582,0.0049979,2.7005346136816725e-05,2.2352508843813248e-05,0.004997878299140304,2.574980159653073e-19,-9.559007312811774e-08,-6.730624162072068e-08,-6.999274289593758e-07,-1.1908994449240494e-06,-4.279024167497058e-08,-2.174295892083143e-08,-7.93346321794995e-08,8.731048409400737e-07,-5.146511863206283e-09,1.1580261911247902e-08,8.933181996892181e-08,-4.4272783858810465e-07,-7.659916005219637e-09,7.442999697196207e-10,2.782279421861369e-07,-6.359866031887861e-07,6.23409521683054e-09,-1.9703568453265404e-09,1.8216274433410094e-07,2.1817869790070707e-07,1.753108025162717e-08,1.0536301046412213e-08,1.08430715960597e-06,-6.2561055615906e-07,-6.924621001265853e-09,4.258365103830834e-09,-2.432865516222844e-07,5.1330178357170905e-08,-1.3735265002520817e-08,-6.787495119812175e-09,3.447186941226939e-07,-1.0840706208997589e-07,5.244216071972399e-09,-2.1152612492288245e-09,-5.731905819540162e-07,-1.2529323889434275e-07,5mV,1,25,1.5860906194469293,2.7005346136816725e-05,2.2352508843813248e-05,-9.559007312811774e-08,-6.730624162072068e-08,0.005403362090962073,0.00447239958757262,-0.0038268500084256856,-0.0026945359793598884
18.8253,0.0050005,2.4113926348636438e-05,2.0275603602918805e-05,0.005000537421532116,-2.846030702774449e-19,-8.805308206716448e-08,-6.45945247750372e-08,-6.476036421691099e-08,5.212483531342946e-07,-4.264068640924281e-08,-2.7213394911204508e-08,-3.0389260764745026e-07,2.327656200999917e-07,-1.8124534056711748e-09,1.1810716193803532e-08,2.941413189960487e-07,-2.547971670609483e-07,-2.1052341642628566e-08,-9.0011246894579e-09,-9.38479895444428e-07,2.809066895899879e-07,8.083447068883225e-09,-3.134815468731303e-09,5.378874480960314e-07,5.623055730868239e-07,6.049867359769503e-09,-1.1764057928374114e-09,-7.400465036097063e-07,1.6754433033159438e-07,-6.500541258162634e-09,3.279261977660329e-09,-5.274541278115638e-07,-8.083416851804974e-08,-1.0764954594990822e-08,-3.5229309553663473e-09,-4.2653923403271975e-07,-3.176036100275556e-08,1.690437422760901e-09,-6.6409172920176804e-09,-5.154614407559593e-07,-1.4845966415596822e-07,5mV,1,24,1.577666731565201,2.4113926348636438e-05,2.0275603602918805e-05,-8.805308206716448e-08,-6.45945247750372e-08,0.004822266951708596,0.004054684905588919,-0.0035213662587846957,-0.0025832256487234276
